user_name,tweet_id,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,Text,hashtags,source,is_retweet,word,Datetime,Sentiment
Gina Miller,1.64075e+18,United Kingdom,"Leader @VoteTrueandFair & standing in Epsom & Ewell
Cleaning up politics, modernising democracy & fighting corruption

Businesswoman | Campaigner | Mother |",2015-11-03 16:01:22+00:00,227472,306,647,True,2023-03-28 16:24:53+00:00,today rishisunak appointed gareth johnson as trade champion for the united arab emirates even tho the uae says we ,['RishiSunak'],Twitter Web App,False,1,2023-03-28,Neutral
▲'หวงกุ้ยเฟยพิ้โซ่ ₍ ᐢ.ˬ.⑅ᐢ ₎,1.64075e+18,ล่วนจั้งกั่ง,7/7 || 7 or nothing #cloti || #IGOT7 💚 #GOT7 || #GOT7FOREVER || #MarkTuan || #XiaoZhan #WangYibo #bjyxszd || #มัมหมีน้องเซียว || #Xiao || #NicholasMickelson,2011-12-10 10:21:03+00:00,722,317,8237,False,2023-03-28 16:24:33+00:00, central madame pang will give out m baht to the thailand team if they beat uae tonight ,,Twitter for iPad,False,1,2023-03-28,Neutral
CcarPrice UAE,1.64075e+18,Dubai United Arab Emrates,"Ccarprice UAE is providing the Latest cars, Classic cars, muscle cars, exotic cars, supercars, everyday cars,All models. #UAEcars #NewCars #car #cars #ccarprice",2021-04-24 04:11:40+00:00,9,1,108,False,2023-03-28 16:24:21+00:00, mercedes amg gt price in uae mercedes mercedes amggt hatchback ,"['Mercedes', 'Mercedes2024', 'AMGGT63', 'Hatchback']",Twitter Web App,False,1,2023-03-28,Neutral
TIA,1.64075e+18,,,2012-01-06 18:53:15+00:00,193,482,17803,False,2023-03-28 16:24:19+00:00, us million gold money is missing in zimbabwe officially exported kg of gold to uae for us ,,Twitter Web App,False,1,2023-03-28,Negative
DP World UAE,1.64075e+18,"Jebel Ali, Dubai, UAE",Enabling smarter trade for a better future.,2014-03-11 08:49:52+00:00,16275,21,1974,True,2023-03-28 16:24:10+00:00, during the webinar deon d mello manager business development dp world uae presented dubai gateway amp ,,Twitter Web App,False,1,2023-03-28,Neutral
DP World UAE,1.64075e+18,"Jebel Ali, Dubai, UAE",Enabling smarter trade for a better future.,2014-03-11 08:49:52+00:00,16275,21,1974,True,2023-03-28 16:24:10+00:00, to expand our worldwide reach open up doorways for kenya s business to global markets and promote trade acro ,,Twitter Web App,False,1,2023-03-28,Neutral
imu,1.64075e+18,Maldives ,Architect & Planning Consultant 🇵🇸🇲🇻,2021-05-16 08:56:09+00:00,430,1261,23815,False,2023-03-28 16:24:00+00:00, uae condemns israel s settlement plan for occupied west bank ,"['UAE', 'Israel']",Twitter for iPhone,False,1,2023-03-28,Neutral
The Enigma,1.64075e+18,,Taurus 🐃,2009-01-18 19:21:28+00:00,343,80,435,False,2023-03-28 16:23:55+00:00, to god this is how we ve been absolving africans from self inflicted ,,Twitter Web App,False,1,2023-03-28,Neutral
Khaleej Times,1.64075e+18,United Arab Emirates,"The official Twitter feed of Khaleej Times, the UAE's first and leading English daily
https://t.co/bKx3o3oPhX",2009-01-11 07:56:56+00:00,984939,1238,30,True,2023-03-28 16:23:51+00:00,entry is free and part of the proceeds from every purchase at the event will be donated to a charitable initiative ,,Twitter Web App,False,1,2023-03-28,Positive
oxydu.uae,1.64075e+18,,"Oxydu is your #1 leading classifieds website in the UAE.
Buy & Sell properties, cars, jobs, and more.
Visit Oxydu NOW 👇👇
https://t.co/R48WEvbDGq",2022-09-25 18:22:54+00:00,3,1,0,False,2023-03-28 16:23:39+00:00,upgrade your home with oxydu s furniture deals from sofas to dining tables find the perfect pieces to complete ,,Twitter Web App,False,1,2023-03-28,Positive
Adeel Ahmad Aqeel Siddiqui 🇵🇰,1.64075e+18,"Karachi, Pakistan",,2017-04-23 08:55:10+00:00,14,109,1781,False,2023-03-28 16:23:36+00:00, uae amp israel signs pact to launch billion free trade deal ,,Twitter for Android,False,1,2023-03-28,Positive
News | أخبار,1.64075e+18,,Aggregated and reposted #Emirates #News #UAE | Does not represent any official entity.,2009-04-27 12:50:53+00:00,10444,43,203,False,2023-03-28 16:23:35+00:00,uae pres dubai ruler attend launch of national genome strategy ,,dlvr.it,False,1,2023-03-28,Neutral
Middle East Eye,1.64075e+18,,Your eye on the ground. Independent Middle East and North Africa news. Follow @MEEDiscover,2014-03-05 13:05:36+00:00,361583,294,636,True,2023-03-28 16:23:22+00:00,uae financed smear campaign against islamic relief charity report says ,,Agorapulse app,False,1,2023-03-28,Neutral
#1 STUNNA ♠️,1.64075e+18,"Harare, Zimbabwe","Sneakerhead. 
Laid back like a dead fly.
insta: https://t.co/wA7OAOzSYR",2009-04-22 04:48:17+00:00,2684,2526,26285,False,2023-03-28 16:23:20+00:00, us million gold money is missing in zimbabwe officially exported kg of gold to uae for us ,,Twitter for Mac,False,1,2023-03-28,Negative
ayxprese,1.64075e+18,,,2012-01-30 17:34:26+00:00,32,3,140,False,2023-03-28 16:23:08+00:00, mexico has formally applied for brics membership along with about other countries such as saudi arabia uae nigeria et ,,Twitter for iPhone,False,1,2023-03-28,Negative
Fatimo,1.64075e+18,Shanta Soomaaliyeed,#HandsoffSomalia #BlueRevolution 🇸🇴🇸🇴🇸🇴🇸🇴🇸🇴❤️❤️❤️❤️❤️🇸🇴🇸🇴🇸🇴🇸🇴🇸🇴. Football 🏈 & Cryto fanatics!,2009-07-22 22:38:20+00:00,1606,294,9972,False,2023-03-28 16:23:07+00:00, how s ethiopia s invasion of somalia differ it s if you surrender your duties the sover ,,Twitter for iPhone,False,1,2023-03-28,Neutral
National Experts Program,1.64075e+18,United Arab Emirates,"منصة إطلاق للجيل القادم من القادة المتخصصين المقيمين في الإمارات.
A launchpad for the next generation of specialists in the UAE.",2019-01-06 04:34:38+00:00,3318,10,54,False,2023-03-28 16:23:06+00:00,they discovered the different pathways countries are planning to take when it comes to reaching net zero while lear ,,Twitter Web App,False,1,2023-03-28,Neutral
National Experts Program,1.64075e+18,United Arab Emirates,"منصة إطلاق للجيل القادم من القادة المتخصصين المقيمين في الإمارات.
A launchpad for the next generation of specialists in the UAE.",2019-01-06 04:34:38+00:00,3318,10,54,False,2023-03-28 16:23:05+00:00,delivered by ali houjeij principal at bcg middle east and simon birkebaek partner at bcg the uae s future leader ,,Twitter Web App,False,1,2023-03-28,Neutral
National Experts Program,1.64075e+18,United Arab Emirates,"منصة إطلاق للجيل القادم من القادة المتخصصين المقيمين في الإمارات.
A launchpad for the next generation of specialists in the UAE.",2019-01-06 04:34:38+00:00,3318,10,54,False,2023-03-28 16:23:04+00:00,as the uae prepares to host cop later this year there is more emphasis on sustainability in nep to help make a ,,Twitter Web App,False,1,2023-03-28,Positive
Cde Cheu Cheu Mabhunu #CCC,1.64075e+18,"Well, England","@nelsonchamisa my President,CCC War veteran resides in Serbia @chelseafcfan , Christian, Allergic to Zanu Pf . #NHM",2021-02-02 06:03:12+00:00,1785,967,18148,False,2023-03-28 16:22:50+00:00, us million gold money is missing in zimbabwe officially exported kg of gold to uae for us ,,Twitter for iPhone,False,1,2023-03-28,Negative
Chris,1.64075e+18,,,2022-02-11 17:34:05+00:00,175,388,5117,False,2023-03-28 16:22:48+00:00, us million gold money is missing in zimbabwe officially exported kg of gold to uae for us ,,Twitter for Android,False,1,2023-03-28,Negative
Abdul Rashid,1.64075e+18,,AM your fan Sheikh Hamdan I want to meet you I ove fazza my dreem is sheikh hamdam bin Mohammed bin Rashid Al Makhdoom Dubai UAE sir please your help me my,2022-08-12 04:50:41+00:00,31,334,1648,False,2023-03-28 16:22:46+00:00, alsamt my photo number please send your message prince hamdan bin mohammed bin ra ,,Twitter for Android,False,1,2023-03-28,Neutral
frank ofori,1.64075e+18,,,2012-06-23 13:10:21+00:00,11,35,9,False,2023-03-28 16:22:43+00:00, good morning uae just woke up and ready to conquer the day like a boss or at least pretend ,,Twitter Web App,False,1,2023-03-28,Positive
Nasir Khatib,1.64075e+18,"Ras Al Khaimah, United Arab Em","Healthcare professional..
Likes travel, environment, animals.. 
Dislikes politics, religious bigotry!",2009-07-22 08:49:38+00:00,94,275,2236,False,2023-03-28 16:22:23+00:00, uae doesn t have a times square if you know the government of uae has constructed huge air ,,Twitter for Android,False,1,2023-03-28,Positive
natasha1812,1.64075e+18,,,2011-07-16 16:59:08+00:00,127,26,143732,False,2023-03-28 16:22:08+00:00, aslund in the last us midterm elections the gop received mn in cark money amp democrats mn this money can come from a ,,Twitter for iPhone,False,1,2023-03-28,Neutral
Bruce,1.64075e+18,,,2021-08-19 15:26:57+00:00,3582,5000,29342,False,2023-03-28 16:21:56+00:00, dear you reported that zimbabwe exported us billion gold worldwide in however united arab emirat ,,Twitter for iPhone,False,1,2023-03-28,Neutral
ibraiz,1.64075e+18,Off the edge,…,2016-04-18 14:29:01+00:00,195,1247,59601,False,2023-03-28 16:21:51+00:00, to say i am disappointed violated frustrated is an understatement the murderer has been arrested twice by two diffe ,,Twitter for iPhone,False,1,2023-03-28,Negative
CcarPrice UAE,1.64075e+18,Dubai United Arab Emrates,"Ccarprice UAE is providing the Latest cars, Classic cars, muscle cars, exotic cars, supercars, everyday cars,All models. #UAEcars #NewCars #car #cars #ccarprice",2021-04-24 04:11:40+00:00,9,1,108,False,2023-03-28 16:21:51+00:00, ford bronco sport big bend price in uae ford ford bronco suv ccarpriceuae ,"['Ford', 'Ford2024', 'Bronco', 'SUV', 'ccarpriceuae']",Twitter Web App,False,1,2023-03-28,Neutral
Khurram Malik,1.64075e+18,,Retweets are not endorsements. حَسْبُنَا اللَّهُ وَنِعْمَ الْوَكِيلُ🕋,2021-07-08 09:29:12+00:00,369,874,63757,False,2023-03-28 16:21:38+00:00, to say i am disappointed violated frustrated is an understatement the murderer has been arrested twice by two diffe ,,Twitter for iPhone,False,1,2023-03-28,Negative
Manoj Kumar 🇮🇳 🕉️,1.64075e+18,Bhārata,"चरन्मार्गान्विजानाति |
Mahabharata, Adi Parva 133-23

अन्वेष्टृ....",2008-11-03 11:47:31+00:00,51,414,17785,False,2023-03-28 16:21:29+00:00, extremist muslim malayalis are not only in kerala even in uae ,,Twitter for Android,False,1,2023-03-28,Neutral
Kwanai,1.64075e+18,,"Not necessary, am a cityzen💙",2021-01-08 14:54:01+00:00,313,386,1127,False,2023-03-28 16:21:19+00:00, dear you reported that zimbabwe exported us billion gold worldwide in however united arab emirat ,,Twitter for Android,False,1,2023-03-28,Neutral
CUBAONU,1.64075e+18,NYC,"Misión Permanente de Cuba ante Naciones Unidas.

Seguidores de #FidelCastro. 
Defensores del multilateralismo y la Carta de la ONU.

#MejorSinBloqueo",2013-06-12 21:13:33+00:00,28680,2886,53188,True,2023-03-28 16:21:19+00:00, on behalf of intervening today at the group s coordination meeting during the second day of the transitional co ,,Twitter Web App,False,1,2023-03-28,Neutral
UAE Embassy PK,1.64075e+18,"Islamabad, Pakistan","الحساب الرسمي لسفارة دولة الإمارات العربية المتحدة لدى إسلام آباد، باكستان The Official Twitter Account of the UAE Embassy in Islamabad, Pakistan",2017-09-12 08:04:44+00:00,58563,8,6271,True,2023-03-28 16:20:59+00:00,h e hamad obaid alzaabi uae ambassador in islamabad witnesses the launch of uae embassy ramadan football tournam ,,Twitter for iPhone,False,1,2023-03-28,Neutral
Humble fellow,1.64075e+18,"Harare, Zimbabwe",If you are reading this its too late.,2017-11-15 15:20:36+00:00,332,609,30271,False,2023-03-28 16:20:47+00:00, us million gold money is missing in zimbabwe officially exported kg of gold to uae for us ,,Twitter for Android,False,1,2023-03-28,Negative
Maama Karema,1.64075e+18,,,2023-03-19 18:50:59+00:00,0,3,0,False,2023-03-28 16:20:43+00:00,powerful fast money spells usa uk uae canada france germany money spells wattpad ,['wattpad'],Twitter Web App,False,1,2023-03-28,Positive
WAFRAHAUTO,1.64075e+18,,,2022-08-19 13:15:13+00:00,12,144,270,False,2023-03-28 16:20:36+00:00, god bless uae and rulers of uae,,Twitter for iPhone,False,1,2023-03-28,Neutral
Paradise News,1.64075e+18,World,"For latest news, visit https://t.co/0uzFCEEbWy",2014-12-20 13:42:25+00:00,911,916,361,False,2023-03-28 16:20:34+00:00,details rbi teams up with central bank of uae for global trials of india s cbdc ,,dlvr.it,False,1,2023-03-28,Neutral
AjayDevgn Ka Deewana,1.64075e+18,,Ajay Devgn Rakul Preet Sing Biggest Fan,2021-07-08 08:06:41+00:00,591,184,89207,False,2023-03-28 16:20:29+00:00, bholaa uae amp gcc theatre listings out now gets a solid release in cinemas march releases across multiple formats ,['Bholaa'],Twitter Web App,False,1,2023-03-28,Neutral
Mbongoro,1.64075e+18,Harare,,2022-02-12 11:08:08+00:00,1313,3639,15692,False,2023-03-28 16:20:23+00:00, dear you reported that zimbabwe exported us billion gold worldwide in however united arab emirat ,,Twitter Web App,False,1,2023-03-28,Neutral
ABHILASH S NAIR,1.64075e+18,"Trivandrum, India",Die Hard Fan of #Lalettan @Mohanlal. 🔥,2019-05-11 07:52:08+00:00,1876,297,85712,False,2023-03-28 16:20:22+00:00, goat lucifermovie overseas uae gcc ksa rowreported na uk australia a ,['LuciferMovie'],Twitter for Android,False,1,2023-03-28,Neutral
BaTee,1.64075e+18,Mars,"“Learn to value yourself, which means: fight for your happiness.”",2012-03-16 11:15:26+00:00,1193,1325,10258,False,2023-03-28 16:20:18+00:00, us million gold money is missing in zimbabwe officially exported kg of gold to uae for us ,,Twitter for Android,False,1,2023-03-28,Negative
Refugee_316,1.64075e+18,Earth,Proud refugee immigrant 🇺🇸🫡 est 1984. Retired,2021-11-10 17:24:06+00:00,2826,1163,24106,False,2023-03-28 16:20:09+00:00, uae it s tech shit happens and not everyone can ,,Twitter for iPhone,False,1,2023-03-28,Negative
Bruce,1.64075e+18,,,2021-08-19 15:26:57+00:00,3582,5000,29342,False,2023-03-28 16:20:00+00:00, us million gold money is missing in zimbabwe officially exported kg of gold to uae for us ,,Twitter for iPhone,False,1,2023-03-28,Negative
Kuya Ian,1.64075e+18,,"Ugly person hoping for better. Almost a writer, but more like an editor. 💗@thatissooashley He/Him. 🇵🇭🇺🇸",2015-08-19 12:11:08+00:00,72,105,284104,False,2023-03-28 16:19:55+00:00, guy on uae payroll for a year lamenting democratic backsliding in israel is just too much for me to ingest th ,,Twitter for iPhone,False,1,2023-03-28,Positive
Peterdutch63 ☀️,1.64075e+18,"Middelburg, Nederland","supporter President Trump 🇺🇸,vrije geest, orthomoleculair gediplomeerd, FVD lid, single, Q volger, longlife truthseeker, God wins, volg je ❤️",2017-12-21 17:40:18+00:00,1910,2127,79321,False,2023-03-28 16:19:42+00:00, i am certain kenya won t be the last country stepping away from usd it signed an oil deal with saudi arabia amp uae in kenyan ,,Twitter for iPad,False,1,2023-03-28,Positive
Kastor Ville,1.64075e+18,USA,Not a Twitter pro,2009-06-18 17:28:09+00:00,42,98,13035,False,2023-03-28 16:19:36+00:00, mokdad by the way iran was al ,,Twitter for Android,False,1,2023-03-28,Neutral
terrynow,1.64075e+18,,,2018-07-29 07:37:58+00:00,109,1268,188,False,2023-03-28 16:19:29+00:00, mexico has formally applied for brics membership along with about other countries such as saudi arabia uae nigeria et ,,Twitter Web App,False,1,2023-03-28,Negative
RUSSIA vs Ukraine #2022/23,1.64075e+18,RUSSIA/UKRAINE ,"Putin declares war on Ukraine on Thursday 24th February 2022. Follow For Updates.

https://t.co/oYrG08ZHPg",2022-01-25 03:33:05+00:00,1904,95,440,False,2023-03-28 16:19:27+00:00,ukraine will receive about modern mirage fighters which france plans to buy from the uae intelligence ,,Twitter for Android,False,1,2023-03-28,Positive
Ankit Patel,1.64075e+18,अयोध्या,"Indian 🇮🇳

Cricket💙

Films ❣️",2017-04-13 16:42:53+00:00,272,436,107047,False,2023-03-28 16:19:24+00:00, bholaa uae amp gcc theatre listings out now gets a solid release in cinemas march releases across multiple formats ,['Bholaa'],Twitter Web App,False,1,2023-03-28,Neutral
Nate Schenkkan,1.64075e+18,,"Sr Director of Research @FreedomHouse. https://t.co/k4gG6yCWrk

За вашу и нашу свободу. The opinions are mine, not theirs.",2010-01-13 03:07:40+00:00,20266,2346,29423,True,2023-03-28 16:19:13+00:00, binder this incredible reporting by nyc has so much in it transnational repression corruption digital authoritarianism a ,,TweetDeck,False,1,2023-03-28,Positive
CcarPrice UAE,1.64075e+18,Dubai United Arab Emrates,"Ccarprice UAE is providing the Latest cars, Classic cars, muscle cars, exotic cars, supercars, everyday cars,All models. #UAEcars #NewCars #car #cars #ccarprice",2021-04-24 04:11:40+00:00,9,1,108,False,2023-03-28 16:19:13+00:00, ford bronco sport big bend price in uae ford ford bronco suv ccarpriceuae ,"['Ford', 'Ford2023', 'Bronco', 'SUV', 'ccarpriceuae']",Twitter Web App,False,1,2023-03-28,Neutral
Jeff Bingham,1.64075e+18,"Winnipeg,Canada",,2014-08-24 16:32:38+00:00,1007,4992,264946,False,2023-03-28 16:19:12+00:00, aslund in the last us midterm elections the gop received mn in cark money amp democrats mn this money can come from a ,,Twitter Web App,False,1,2023-03-28,Neutral
